HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000025,185000,1,South Gloucestershire,0,21,A432,PR,2,4,4/4/2008,1,376289,435,18,0,N,A433,0,407,379206,2008,0,181174,186365,,,378540,36510,A46,0
0,South West,E06000025,185000,6,South Gloucestershire,0,21,A432,PR,0,5,4/4/2008,4,376289,295,18,0,S,A433,0,263,379206,2008,1,181174,186365,,,378540,36510,A46,1
0,South West,E06000024,160043,2,North Somerset,0,32,A370 Windwhistle Road,PU,0,7,4/4/2008,2,332140,447,18,0,N,A370,4,406,332680,2008,0,159230,160900,,,332446,37660,A3033,0
0,South West,E06000024,160043,4,North Somerset,0,53,A370 Windwhistle Road,PU,0,7,4/4/2008,4,332140,566,18,0,S,A370,8,502,332680,2008,0,159230,160900,,,332446,37660,A3033,0
0,South West,E06000023,173337,0,"Bristol, City of",0,11,,UU,0,3,4/4/2008,0,,156,18,0,E,,3,142,,2008,0,,,BEAUFORT ROAD,East of Headwick Street,362055,946802,U,0
1,South West,E06000023,173337,1,"Bristol, City of",0,16,,UU,0,9,4/4/2008,0,,213,18,0,W,,7,187,,2008,0,,,BEAUFORT ROAD,East of Headwick Street,362055,946802,U,0
0,South West,E06000024,157807,0,North Somerset,0,1,,UU,0,0,4/4/2008,0,,6,18,0,N,,0,5,,2008,0,,,PURN LANE,"South of Purn Close, Bleadon Hill",333031,947276,U,0
0,South West,E06000024,157807,0,North Somerset,0,0,,UU,0,0,4/4/2008,0,,7,18,0,S,,0,7,,2008,0,,,PURN LANE,"South of Purn Close, Bleadon Hill",333031,947276,U,0
0,South West,E06000024,160155,0,North Somerset,0,2,,UU,0,0,4/4/2008,0,,26,18,0,E,,0,24,,2008,0,,,KENN CLOSE,"East of Brue Close, W-s-M",333104,947281,U,0
0,South West,E06000024,160155,0,North Somerset,0,2,,UU,0,1,4/4/2008,0,,27,18,0,W,,0,24,,2008,0,,,KENN CLOSE,"East of Brue Close, W-s-M",333104,947281,U,0
0,South West,E06000024,162162,0,North Somerset,0,0,,UU,0,0,4/4/2008,0,,10,18,0,N,,0,10,,2008,0,,,Snowdon Vale,"South of Pennine Gardens, W-s-M",333237,947284,U,0
0,South West,E06000024,162162,0,North Somerset,0,0,,UU,0,1,4/4/2008,0,,19,18,0,S,,0,18,,2008,0,,,Snowdon Vale,"South of Pennine Gardens, W-s-M",333237,947284,U,0
