HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,3,E06000023,0,165,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,0,N,39,4/14/2015,2015,168081,2,0,121,C,0,CU,359996,1,BAMFIELD,7
1,3,E06000023,0,205,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,1,N,22,4/14/2015,2015,168081,1,0,178,C,0,CU,359996,3,BAMFIELD,8
1,2,E06000023,0,192,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,1,N,13,4/14/2015,2015,168081,2,0,174,C,0,CU,359996,0,BAMFIELD,9
0,2,E06000023,0,132,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,2,2,N,13,4/14/2015,2015,168081,0,0,115,C,0,CU,359996,0,BAMFIELD,10
1,2,E06000023,0,158,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,1,N,16,4/14/2015,2015,168081,2,0,137,C,0,CU,359996,0,BAMFIELD,11
0,2,E06000023,0,145,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,0,N,14,4/14/2015,2015,168081,0,0,129,C,0,CU,359996,1,BAMFIELD,12
1,2,E06000023,0,175,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,1,N,17,4/14/2015,2015,168081,2,0,153,C,0,CU,359996,0,BAMFIELD,13
1,2,E06000023,0,176,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,2,N,18,4/14/2015,2015,168081,2,1,152,C,0,CU,359996,1,BAMFIELD,14
0,3,E06000023,0,220,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,0,N,22,4/14/2015,2015,168081,2,0,193,C,0,CU,359996,1,BAMFIELD,15
0,6,E06000023,0,228,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,0,N,32,4/14/2015,2015,168081,1,0,189,C,0,CU,359996,2,BAMFIELD,16
3,2,E06000023,0,279,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,3,N,29,4/14/2015,2015,168081,10,0,235,C,0,CU,359996,2,BAMFIELD,17
1,2,E06000023,0,218,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,1,N,26,4/14/2015,2015,168081,1,0,188,C,0,CU,359996,3,BAMFIELD,18
0,6,E06000023,0,76,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,0,S,14,4/14/2015,2015,168081,2,0,54,C,0,CU,359996,4,BAMFIELD,7
1,3,E06000023,0,188,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,1,S,10,4/14/2015,2015,168081,1,0,173,C,0,CU,359996,0,BAMFIELD,8
0,2,E06000023,0,156,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,0,S,13,4/14/2015,2015,168081,1,0,140,C,0,CU,359996,1,BAMFIELD,9
1,2,E06000023,0,93,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,1,S,12,4/14/2015,2015,168081,0,0,78,C,0,CU,359996,1,BAMFIELD,10
1,2,E06000023,0,139,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,1,2,S,6,4/14/2015,2015,168081,1,0,128,C,0,CU,359996,0,BAMFIELD,11
0,2,E06000023,0,130,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,1,1,S,16,4/14/2015,2015,168081,0,0,111,C,0,CU,359996,1,BAMFIELD,12
2,2,E06000023,0,132,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,2,S,25,4/14/2015,2015,168081,2,0,101,C,0,CU,359996,0,BAMFIELD,13
1,2,E06000023,0,156,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,2,S,21,4/14/2015,2015,168081,3,1,128,C,0,CU,359996,1,BAMFIELD,14
0,3,E06000023,1,194,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,1,S,23,4/14/2015,2015,168081,2,0,165,C,0,CU,359996,0,BAMFIELD,15
1,4,E06000023,0,210,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,2,S,32,4/14/2015,2015,168081,3,1,169,C,0,CU,359996,0,BAMFIELD,16
0,3,E06000023,0,214,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,1,S,29,4/14/2015,2015,168081,2,1,179,C,0,CU,359996,3,BAMFIELD,17
2,2,E06000023,0,190,South West,South of Brieryleaze Road,"Bristol, City of",0,946755,0,2,S,18,4/14/2015,2015,168081,1,0,167,C,0,CU,359996,4,BAMFIELD,18
